question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
number of transactions by users who joined in the past 70 days,SELECT COUNT(t.sbTxCustId) AS transaction_count FROM sbTransaction t JOIN sbCustomer c ON t.sbTxCustId = c.sbCustId WHERE c.sbCustJoinDate >= CURRENT_DATE - INTERVAL '70' DAY;,broker,date_functions,,postgres,"SELECT COUNT(*) AS ""Number of Transactions""
FROM sbTransaction tx
JOIN sbCustomer cust ON tx.sbTxCustId = cust.sbCustId
WHERE cust.sbCustJoinDate >= date('now', '-70 days');",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function date(unknown, unknown) does not exist
LINE 4: WHERE cust.sbCustJoinDate >= date('now', '-70 days');
                                     ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*) AS ""Number of Transactions""
FROM sbTransaction tx
JOIN sbCustomer cust ON tx.sbTxCustId = cust.sbCustId
WHERE cust.sbCustJoinDate >= date('now', '-70 days');]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.77,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- sbCustomer AS sc
-- sbTicker AS st
-- sbDailyPrice AS sdp
-- sbTransaction AS sb
",,,,,,,,False,n/a
Return the name and phone number of the salesperson with the shortest time from being hired to getting fired. Return the number of days he/she was employed for.,"SELECT s.first_name, s.last_name, s.phone, s.termination_date - s.hire_date AS days_employed FROM salespersons s ORDER BY days_employed ASC LIMIT 1;SELECT first_name || ' ' || last_name AS name, phone, (termination_date - hire_date) AS days_employed FROM salespersons WHERE termination_date IS NOT NULL ORDER BY (termination_date - hire_date) LIMIT 1;",car_dealership,date_functions,,postgres,"WITH SalespersonEmployment AS
  (SELECT s.first_name,
          s.last_name,
          s.phone,
          (DATE(s.termination_date) - DATE(s.hire_date)) AS employment_days
   FROM salespersons s)
SELECT first_name,
       last_name,
       phone,
       employment_days
FROM SalespersonEmployment
ORDER BY employment_days ASC
LIMIT 1;",,,0,1,0,0,0,7.12,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cars AS c
-- salespersons AS s
-- customers AS cu
-- sales AS sa
-- inventory_snapshots AS inv
-- payments_received AS pr
-- payments_made AS pm
",,,,,,,,False,n/a
Return the number of payments made on weekends to the vendor named 'Utility Company',"SELECT COUNT(*) AS weekend_payments FROM payments_made WHERE vendor_name = 'Utility Company' AND EXTRACT(DOW FROM payment_date) IN (0, 6);",car_dealership,date_functions,,postgres,"SELECT COUNT(*)
FROM payments_made
WHERE vendor_name = 'Utility Company'
  AND DAYOFWEEK(payment_date) IN (7,
                                  1);",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) function dayofweek(date) does not exist
LINE 4:   AND DAYOFWEEK(payment_date) IN (7,
              ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT COUNT(*)
FROM payments_made
WHERE vendor_name = 'Utility Company'
  AND DAYOFWEEK(payment_date) IN (7,
                                  1);]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.57,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cars AS c
-- salespersons AS s
-- customers AS cu
-- sales AS sa
-- inventory_snapshots AS inv
-- payments_received AS pr
-- payments_made AS pm
",,,,,,,,False,n/a
What were the total quarterly sales in 2023 grouped by customer's state? Represent each quarter as the first date in the quarter.,"SELECT DATE_TRUNC('QUARTER', s.sale_date) AS QUARTER, c.state, SUM(s.sale_price) AS total_sales FROM sales s JOIN customers c ON s.customer_id = c.id WHERE EXTRACT(YEAR FROM s.sale_date) = 2023 GROUP BY c.state, QUARTER HAVING SUM(s.sale_price) > 0 ORDER BY QUARTER, c.state;SELECT c.state, date_trunc('quarter', s.sale_date)::date AS quarter_start, SUM(s.sale_price) AS total_sales FROM sales s JOIN customers c ON s.customer_id = c.id WHERE s.sale_date BETWEEN '2023-01-01' AND '2023-12-31' GROUP BY c.state, date_trunc('quarter', s.sale_date) ORDER BY c.state, quarter_start;",car_dealership,date_functions,,postgres,"SELECT c.state,
       DATE_TRUNC('quarter', s.sale_date) AS QUARTER,
       SUM(s.sale_price) AS total_quarterly_sales
FROM sales s
JOIN customers c ON s.customer_id = c.id
WHERE EXTRACT(YEAR
              FROM s.sale_date) = 2023
GROUP BY 1,
         2
ORDER BY 1,
         2;",,,0,1,0,0,0,8.32,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cars AS c
-- salespersons AS s
-- customers AS cu
-- sales AS sa
-- inventory_snapshots AS inv
-- payments_received AS pr
-- payments_made AS pm
",,,,,,,,False,n/a
"Which cars were in inventory in the latest snapshot for march 2023? Return the car id, make, model, and year. Cars are considered to be in inventory"" if is_in_inventory is True.""","WITH latest_snapshot AS (SELECT MAX(snapshot_date) AS snapshot_date FROM inventory_snapshots WHERE snapshot_date BETWEEN '2023-03-01' AND '2023-03-31' ), latest_snapshot_data AS (SELECT inv.car_id FROM inventory_snapshots inv JOIN latest_snapshot ls ON inv.snapshot_date = ls.snapshot_date WHERE inv.is_in_inventory = TRUE ) SELECT c.id, c.make, c.model, c.year FROM cars c JOIN latest_snapshot_data lsd ON c.id = lsd.car_id;",car_dealership,date_functions,,postgres,"SELECT c.id,
       c.make,
       c.model,
       c.year
FROM cars c
JOIN inventory_snapshots IS ON c.id = is.car_id
WHERE is.snapshot_date =
    (SELECT MAX(snapshot_date)
     FROM inventory_snapshots
     WHERE EXTRACT(MONTH
                   FROM snapshot_date) = 3)
  AND is.is_in_inventory = TRUE;",,"EXECUTION ERROR: (psycopg2.errors.SyntaxError) syntax error at or near ""IS""
LINE 6: JOIN inventory_snapshots IS ON c.id = is.car_id
                                 ^

[SQL: SELECT c.id,
       c.make,
       c.model,
       c.year
FROM cars c
JOIN inventory_snapshots IS ON c.id = is.car_id
WHERE is.snapshot_date =
    (SELECT MAX(snapshot_date)
     FROM inventory_snapshots
     WHERE EXTRACT(MONTH
                   FROM snapshot_date) = 3)
  AND is.is_in_inventory = TRUE;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.63,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cars AS c
-- salespersons AS s
-- customers AS cu
-- sales AS sa
-- inventory_snapshots AS inv
-- payments_received AS pr
-- payments_made AS pm
",,,,,,,,False,n/a
"show me the daily total amount of payments received in the whole of the previous ISO week not including the current week, split by the payment_method","SELECT payment_date, payment_method, SUM(payment_amount) AS total_amount FROM payments_received WHERE payment_date >= DATE_TRUNC('WEEK', CURRENT_DATE) - INTERVAL '1 week' AND payment_date < DATE_TRUNC('WEEK', CURRENT_DATE) GROUP BY payment_date, payment_method ORDER BY payment_date DESC, payment_method ASC;",car_dealership,date_functions,,postgres,"WITH PreviousWeekPayments AS
  (SELECT payment_date,
          payment_method,
          SUM(payment_amount) AS total_amount
   FROM payments_received
   WHERE payment_date >= date_trunc('week', CURRENT_DATE - INTERVAL '1 week')
     AND payment_date < date_trunc('week', CURRENT_DATE)
   GROUP BY payment_date,
            payment_method),
     DailyTotals AS
  (SELECT payment_date,
          payment_method,
          SUM(total_amount) AS daily_total
   FROM PreviousWeekPayments
   GROUP BY payment_date,
            payment_method)
SELECT *
FROM DailyTotals
ORDER BY payment_date,
         payment_method;",,,0,1,0,0,0,8.47,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- cars AS c
-- salespersons AS s
-- customers AS cu
-- sales AS sa
-- inventory_snapshots AS inv
-- payments_received AS pr
-- payments_made AS pm
",,,,,,,,False,n/a
How many treatments for diagnoses containing 'psoriasis' (match with wildcards case-insensitively) involve drugs that have been FDA-approved and the treatments have ended within the last 6 months from today?,SELECT COUNT(*) FROM treatments t JOIN diagnoses d ON t.diag_id = d.diag_id JOIN drugs dr ON t.drug_id = dr.drug_id WHERE d.diag_name ILIKE '%psoriasis%' AND dr.fda_appr_dt IS NOT NULL AND t.end_dt >= CURRENT_DATE - INTERVAL '6 months';,derm_treatment,date_functions,,postgres,"SELECT COUNT(*)
FROM treatments t
JOIN diagnoses d ON t.diag_id = d.diag_id
JOIN drugs dr ON t.drug_id = dr.drug_id
WHERE LOWER(d.diag_name) LIKE '%psoriasis%'
  AND dr.fda_appr_dt IS NOT NULL
  AND t.end_dt BETWEEN CURRENT_DATE - INTERVAL '6 months' AND CURRENT_DATE;",,,0,1,0,0,0,8.77,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- doctors AS d
-- patients AS p
-- drugs AS dr
-- diagnoses AS di
-- treatments AS t
-- outcomes AS o
-- adverse_events AS ae
-- concomitant_meds AS cm
",,,,,,,,False,n/a
"List the last name, year of registration, and first treatment (date and id) by doctors who were registered 2 years ago.","WITH doc_first_treatment AS (SELECT d.doc_id, d.last_name, d.year_reg, t.treatment_id, t.start_dt, ROW_NUMBER() OVER (PARTITION BY d.doc_id ORDER BY t.start_dt ASC) AS rn FROM doctors d JOIN treatments t ON d.doc_id = t.doc_id WHERE d.year_reg = EXTRACT(YEAR FROM CURRENT_DATE) - 2 ) SELECT last_name, year_reg, start_dt AS first_treatment_date, treatment_id AS first_treatment_id FROM doc_first_treatment WHERE rn = 1;",derm_treatment,date_functions,,postgres,"SELECT d.last_name,
       d.year_reg,
       t.start_dt AS first_treatment_date,
       t.treatment_id
FROM doctors d
JOIN treatments t ON d.doc_id = t.doc_id
WHERE d.year_reg = (CURRENT_DATE - INTERVAL '2 years')::INT
ORDER BY d.last_name;",,"EXECUTION ERROR: (psycopg2.errors.CannotCoerce) cannot cast type timestamp without time zone to integer
LINE 7: WHERE d.year_reg = (CURRENT_DATE - INTERVAL '2 years')::INT
                                                              ^

[SQL: SELECT d.last_name,
       d.year_reg,
       t.start_dt AS first_treatment_date,
       t.treatment_id
FROM doctors d
JOIN treatments t ON d.doc_id = t.doc_id
WHERE d.year_reg = (CURRENT_DATE - INTERVAL '2 years')::INT
ORDER BY d.last_name;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,8.46,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- doctors AS d
-- patients AS p
-- drugs AS dr
-- diagnoses AS di
-- treatments AS t
-- outcomes AS o
-- adverse_events AS ae
-- concomitant_meds AS cm
",,,,,,,,False,n/a
"Return the treatment id, treatment start date, adverse event date and description of all adverse events that occured within 10 days after starting treatment","SELECT t.treatment_id, t.start_dt, ae.reported_dt, ae.description FROM adverse_events ae JOIN treatments t ON ae.treatment_id = t.treatment_id WHERE ae.reported_dt BETWEEN t.start_dt AND t.start_dt + INTERVAL '10 days';",derm_treatment,date_functions,,postgres,"SELECT t.treatment_id,
       t.start_dt,
       ae.reported_dt,
       ae.description
FROM treatments t
JOIN adverse_events ae ON t.treatment_id = ae.treatment_id
WHERE ae.reported_dt BETWEEN t.start_dt AND date(t.start_dt + INTERVAL '10 days');",,,0,1,0,0,0,8.17,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- doctors AS d
-- patients AS p
-- drugs AS dr
-- diagnoses AS di
-- treatments AS t
-- outcomes AS o
-- adverse_events AS ae
-- concomitant_meds AS cm
",,,,,,,,False,n/a
"show all placebo treatment id, start and end date, where there concomitant_meds were started within 2 weeks of starting the treatment. also return the start and end dates of all concomitant drug usage.","SELECT t.treatment_id, t.start_dt AS treatment_start_date, t.end_dt AS treatment_end_date, cm.start_dt AS concomitant_med_start_date, cm.end_dt AS concomitant_med_end_date FROM treatments t JOIN concomitant_meds cm ON t.treatment_id = cm.treatment_id WHERE t.is_placebo = TRUE AND TO_DATE(cm.start_dt, 'YYYY-MM-DD') BETWEEN t.start_dt AND t.start_dt + INTERVAL '2 WEEK' ORDER BY t.treatment_id;",derm_treatment,date_functions,,postgres,"SELECT t.treatment_id,
       t.start_dt AS treatment_start_date,
       t.end_dt AS treatment_end_date,
       cm.med_name,
       cm.start_dt AS concomitant_start_date,
       cm.end_dt AS concomitant_end_date
FROM treatments t
JOIN concomitant_meds cm ON t.treatment_id = cm.treatment_id
WHERE t.is_placebo = TRUE
  AND (cm.start_dt BETWEEN t.start_dt - INTERVAL '2 weeks' AND t.start_dt);",,"EXECUTION ERROR: (psycopg2.errors.UndefinedFunction) operator does not exist: text >= timestamp without time zone
LINE 10:   AND (cm.start_dt BETWEEN t.start_dt - INTERVAL '2 weeks' A...
                            ^
HINT:  No operator matches the given name and argument types. You might need to add explicit type casts.

[SQL: SELECT t.treatment_id,
       t.start_dt AS treatment_start_date,
       t.end_dt AS treatment_end_date,
       cm.med_name,
       cm.start_dt AS concomitant_start_date,
       cm.end_dt AS concomitant_end_date
FROM treatments t
JOIN concomitant_meds cm ON t.treatment_id = cm.treatment_id
WHERE t.is_placebo = TRUE
  AND (cm.start_dt BETWEEN t.start_dt - INTERVAL '2 weeks' AND t.start_dt);]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,9.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- doctors AS d
-- patients AS p
-- drugs AS dr
-- diagnoses AS di
-- treatments AS t
-- outcomes AS o
-- adverse_events AS ae
-- concomitant_meds AS cm
",,,,,,,,False,n/a
what is average age of all registered male patients with private insurance currently?,"SELECT AVG(EXTRACT(YEAR FROM AGE(CURRENT_DATE, date_of_birth))) AS avg_age FROM patients WHERE gender = 'Male' AND ins_type = 'private';",derm_treatment,date_functions,,postgres,"SELECT AVG(age) AS average_age
FROM patients
WHERE gender = 'Male'
  AND ins_type = 'private'
  AND date_of_registration IS NOT NULL;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column ""age"" does not exist
LINE 1: SELECT AVG(age) AS average_age
                   ^

[SQL: SELECT AVG(age) AS average_age
FROM patients
WHERE gender = 'Male'
  AND ins_type = 'private'
  AND date_of_registration IS NOT NULL;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.09,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- doctors AS d
-- patients AS p
-- drugs AS dr
-- diagnoses AS di
-- treatments AS t
-- outcomes AS o
-- adverse_events AS ae
-- concomitant_meds AS cm
",,,,,,,,False,n/a
Give me today's median merchant wallet balance for all active merchants whose category contains 'retail',"WITH retail_merchants AS (SELECT mid FROM consumer_div.merchants WHERE category ILIKE '%retail%' AND status = 'active' ), merchant_balances AS (SELECT balance FROM consumer_div.wallet_merchant_balance_daily wmbd JOIN retail_merchants rm ON wmbd.merchant_id = rm.mid WHERE DATE(wmbd.updated_at) = CURRENT_DATE ) SELECT PERCENTILE_CONT(0.5) WITHIN GROUP (ORDER BY balance) AS median_balance FROM merchant_balances;",ewallet,date_functions,,postgres,"SELECT PERCENTILE_CONT(0.5) WITHIN GROUP (
                                          ORDER BY balance) AS median_balance
FROM wallet_merchant_balance_daily
WHERE updated_at = CURRENT_DATE
  AND status = 'active'
  AND category LIKE '%retail%';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedTable) relation ""wallet_merchant_balance_daily"" does not exist
LINE 3: FROM wallet_merchant_balance_daily
             ^

[SQL: SELECT PERCENTILE_CONT(0.5) WITHIN GROUP (
                                          ORDER BY balance) AS median_balance
FROM wallet_merchant_balance_daily
WHERE updated_at = CURRENT_DATE
  AND status = 'active'
  AND category LIKE '%%retail%%';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.86,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- consumer_div.users AS u
-- consumer_div.merchants AS m
-- consumer_div.coupons AS c
-- consumer_div.wallet_transactions_daily AS wtd
-- consumer_div.wallet_user_balance_daily AS wubd
-- consumer_div.wallet_merchant_balance_daily AS wmbd
-- consumer_div.notifications AS n
-- consumer_div.user_sessions AS us
-- consumer_div.user_setting_snapshot AS uss
",,,,,,,,False,n/a
What was the average transaction daily and monthly limit for the earliest setting snapshot in 2023?,"SELECT AVG(tx_limit_daily) AS avg_daily_limit, AVG(tx_limit_monthly) AS avg_monthly_limit FROM consumer_div.user_setting_snapshot WHERE snapshot_date = (SELECT MIN(snapshot_date) FROM consumer_div.user_setting_snapshot WHERE snapshot_date >= '2023-01-01' AND snapshot_date < '2024-01-01' );",ewallet,date_functions,,postgres,"SELECT AVG(tx_limit_daily) AS avg_daily_limit,
       AVG(tx_limit_monthly) AS avg_monthly_limit
FROM consumer_div.user_setting_snapshot
WHERE EXTRACT(YEAR
              FROM snapshot_date) = 2023
ORDER BY snapshot_date ASC
LIMIT 1;",,"EXECUTION ERROR: (psycopg2.errors.GroupingError) column ""user_setting_snapshot.snapshot_date"" must appear in the GROUP BY clause or be used in an aggregate function
LINE 6: ORDER BY snapshot_date ASC
                 ^

[SQL: SELECT AVG(tx_limit_daily) AS avg_daily_limit,
       AVG(tx_limit_monthly) AS avg_monthly_limit
FROM consumer_div.user_setting_snapshot
WHERE EXTRACT(YEAR
              FROM snapshot_date) = 2023
ORDER BY snapshot_date ASC
LIMIT 1;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,7.73,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- consumer_div.users AS u
-- consumer_div.merchants AS m
-- consumer_div.coupons AS c
-- consumer_div.wallet_transactions_daily AS wtd
-- consumer_div.wallet_user_balance_daily AS wubd
-- consumer_div.wallet_merchant_balance_daily AS wmbd
-- consumer_div.notifications AS n
-- consumer_div.user_sessions AS us
-- consumer_div.user_setting_snapshot AS uss
",,,,,,,,False,n/a
"Which merchants earliest coupon start date was within a year of the merchant's registration? Return the merchant id, registration date, and earliest coupon id and start date","WITH earliest_coupons AS (SELECT c.merchant_id, MIN(c.start_date) AS earliest_coupon_start_date FROM consumer_div.coupons c GROUP BY c.merchant_id) SELECT m.mid AS merchant_id, m.created_at AS merchant_registration_date, ec.earliest_coupon_start_date, c.cid AS earliest_coupon_id FROM consumer_div.merchants m JOIN earliest_coupons ec ON m.mid = ec.merchant_id JOIN consumer_div.coupons c ON ec.merchant_id = c.merchant_id AND ec.earliest_coupon_start_date = c.start_date WHERE ec.earliest_coupon_start_date <= m.created_at + INTERVAL '1 year';",ewallet,date_functions,,postgres,"SELECT m.mid,
       m.created_at,
       c.cid,
       c.start_date
FROM consumer_div.merchants m
JOIN consumer_div.coupons c ON m.mid = c.merchant_id
WHERE c.start_date >= date(m.created_at) - INTERVAL '1 year'
ORDER BY m.mid,
         c.start_date;",,INCORRECT RESULTS,0,0,0,0,0,8.42,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- consumer_div.users AS u
-- consumer_div.merchants AS m
-- consumer_div.coupons AS c
-- consumer_div.wallet_transactions_daily AS wtd
-- consumer_div.wallet_user_balance_daily AS wubd
-- consumer_div.wallet_merchant_balance_daily AS wmbd
-- consumer_div.notifications AS n
-- consumer_div.user_sessions AS us
-- consumer_div.user_setting_snapshot AS uss
",,,,,,,,False,n/a
"Which users did not get a notification within the first year of signing up? Return their usernames, emails and signup dates.","SELECT u.username, u.email, u.created_at FROM consumer_div.users u LEFT JOIN consumer_div.notifications n ON u.uid = n.user_id AND n.created_at BETWEEN u.created_at AND u.created_at + INTERVAL '1 year' WHERE n.user_id IS NULL;",ewallet,date_functions,,postgres,"SELECT u.username,
       u.email,
       u.created_at
FROM consumer_div.users AS u
LEFT JOIN consumer_div.notifications AS n ON u.uid = n.user_id
WHERE n.id IS NULL
  OR n.created_at > u.created_at + INTERVAL '1 year';",,INCORRECT RESULTS,0,0,0,0,0,9.26,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- consumer_div.users AS u
-- consumer_div.merchants AS m
-- consumer_div.coupons AS c
-- consumer_div.wallet_transactions_daily AS wtd
-- consumer_div.wallet_user_balance_daily AS wubd
-- consumer_div.wallet_merchant_balance_daily AS wmbd
-- consumer_div.notifications AS n
-- consumer_div.user_sessions AS us
-- consumer_div.user_setting_snapshot AS uss
",,,,,,,,False,n/a
what was the average user session duration in seconds split by device_type?,"SELECT device_type, AVG(EXTRACT(EPOCH FROM (session_end_ts - session_start_ts))) AS avg_session_duration_seconds FROM consumer_div.user_sessions WHERE session_end_ts IS NOT NULL GROUP BY device_type;",ewallet,date_functions,,postgres,"SELECT device_type,
       AVG(EXTRACT(EPOCH
                   FROM (session_end_ts - session_start_ts))) AS average_session_duration_seconds
FROM consumer_div.user_sessions
GROUP BY device_type;",,,0,1,0,0,0,7.64,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- consumer_div.users AS u
-- consumer_div.merchants AS m
-- consumer_div.coupons AS c
-- consumer_div.wallet_transactions_daily AS wtd
-- consumer_div.wallet_user_balance_daily AS wubd
-- consumer_div.wallet_merchant_balance_daily AS wmbd
-- consumer_div.notifications AS n
-- consumer_div.user_sessions AS us
-- consumer_div.user_setting_snapshot AS uss
",,,,,,,,False,n/a
How many lakes are there in each state?,"SELECT lake.state_name, COUNT(lake.lake_name) AS lake_count FROM lake GROUP BY lake.state_name ORDER BY lake_count DESC;SELECT s.state_name, COUNT(l.lake_name) AS lake_count FROM state s LEFT JOIN lake l ON s.state_name = l.state_name GROUP BY s.state_name ORDER BY s.state_name;",geography,group_by,,postgres,"SELECT state_name,
       COUNT(lake_name) AS num_lakes
FROM lake
GROUP BY state_name;",,,0,1,0,0,0,5.32,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
How many mountains are there in each country?,"SELECT mountain.country_name, COUNT(mountain.mountain_name) AS number_of_mountains FROM mountain GROUP BY mountain.country_name ORDER BY number_of_mountains DESC;",geography,group_by,,postgres,"SELECT country_name,
       COUNT(mountain_name) AS num_mountains
FROM mountain
GROUP BY country_name;",,,0,1,0,0,0,5.28,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
How many rivers flow through each country?,"SELECT river.country_name, COUNT(DISTINCT river.river_name) AS number_of_rivers FROM river GROUP BY river.country_name ORDER BY number_of_rivers DESC;",geography,group_by,,postgres,"SELECT river.country_name,
       COUNT(DISTINCT river.river_name) AS num_rivers
FROM river
GROUP BY river.country_name;",,,0,1,0,0,0,5.16,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What is the average length of rivers in each country?,"SELECT river.country_name, AVG(river.length) AS average_length FROM river GROUP BY river.country_name ORDER BY average_length DESC NULLS LAST;",geography,group_by,,postgres,"SELECT river.country_name,
       AVG(river.length) AS average_river_length
FROM river
GROUP BY river.country_name;",,,0,1,0,0,0,5.67,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What is the total population in cities by country?,"SELECT city.country_name, SUM(city.population) AS total_population FROM city GROUP BY city.country_name ORDER BY total_population DESC NULLS LAST;",geography,group_by,,postgres,"SELECT c.country_name,
       SUM(c.population) AS total_population
FROM city c
GROUP BY c.country_name;",,,0,1,0,0,0,5.69,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Get the cities in the United States and their population,"SELECT city_name, population FROM city WHERE country_name ILIKE '%United States%';",geography,instruct,"
Follow the instructions below to generate the query:
Always filter names using ILIKE
",postgres,"SELECT city_name,
       population
FROM city
WHERE country_name = 'United States';",,,0,1,0,0,0,4.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What are the names and altitudes of the mountains in Nepal?,"SELECT mountain_name, mountain_altitude FROM mountain WHERE country_name ILIKE '%Nepal%';",geography,instruct,"
Follow the instructions below to generate the query:
Always filter names using ILIKE
",postgres,"SELECT mountain_name,
       mountain_altitude
FROM mountain
WHERE country_name = 'Nepal';",,,0,1,0,0,0,5.11,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What are the names and areas of the lakes in Michigan?,"SELECT lake_name, area FROM lake WHERE state_name ILIKE '%Michigan%';",geography,instruct,"
Follow the instructions below to generate the query:
Always filter names using ILIKE
",postgres,"SELECT lake_name,
       area
FROM lake
WHERE state_name = 'Michigan';",,,0,1,0,0,0,4.92,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Which rivers traverse at least 3 cities/landmarks?,"SELECT river_name FROM river WHERE traverse LIKE '%,%,%';",geography,instruct,"
Follow the instructions below to generate the query:
Always filter names using ILIKE
",postgres,"SELECT river_name
FROM river
WHERE traverse LIKE '% , % , %' -- Check if 'traverse' contains at least three commas, indicating three or more cities.;",,INCORRECT RESULTS,0,0,0,0,0,5.63,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Which states have fewer than a hundred thousand people?,SELECT state_name FROM state WHERE population < 100000;,geography,instruct,"
Follow the instructions below to generate the query:
Always filter names using ILIKE
",postgres,"SELECT state_name
FROM state
WHERE population < 100000;",,,0,1,0,0,0,5.02,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
"What are the highest mountains in meters, ordered from highest to lowest altitude?","SELECT mountain.mountain_name, mountain.mountain_altitude FROM mountain ORDER BY mountain.mountain_altitude DESC NULLS LAST;",geography,order_by,,postgres,"SELECT mountain_name,
       mountain_altitude
FROM mountain
ORDER BY mountain_altitude DESC;",,,0,1,0,0,0,5.12,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
"What are the longest rivers in meters, ordered from longest to shortest?","SELECT river.river_name, river.length FROM river ORDER BY river.length DESC NULLS LAST;",geography,order_by,,postgres,"SELECT river_name,
       LENGTH
FROM river
ORDER BY LENGTH DESC;",,,0,1,0,0,0,4.92,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What are the top 5 cities with the highest population? Give both city names and the population.,"SELECT city.city_name, city.population FROM city ORDER BY city.population DESC NULLS LAST LIMIT 5;",geography,order_by,,postgres,"SELECT city_name,
       population
FROM city
ORDER BY population DESC
LIMIT 5;",,,0,1,0,0,0,5.21,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
